asset_id,co2_tons,methane_leakage_tons,energy_consumption_mwh,date
PIP000460,2440.85,129.15,27643.6,2022-12-20
PIP000661,626.0,21.76,15328.7,2020-04-07
REF000617,61.2,158.68,43398.89,2019-10-18
REF001823,4090.08,85.46,27103.08,2021-11-30
REF001216,3772.26,126.94,35100.06,2019-11-28
WEL000327,510.09,44.15,31486.47,2018-02-09
WEL001940,2093.65,162.68,14845.78,2022-09-17
REF002929,355.97,4.6,20886.13,2021-01-17
WEL000452,3140.36,6.33,21146.89,2018-11-22
PIP000011,976.23,78.14,9374.72,2024-07-12
PIP000860,2702.75,2.37,39100.14,2021-06-11
REF001089,632.81,97.34,40865.24,2022-04-05
WEL002131,3113.08,11.1,15909.04,2019-05-21
PIP001294,4654.44,25.99,48549.75,2018-05-30
WEL000313,2052.42,84.55,24411.95,2018-04-18
REF002895,1482.12,149.0,31385.89,2020-08-05
WEL000646,683.53,53.84,41102.28,2019-10-26
PIP002477,303.86,79.63,29196.65,2024-05-15
REF002216,3679.17,13.52,22089.72,2020-04-03
REF002290,2936.38,76.1,653.31,2022-11-29
REF001269,3044.93,86.8,820.38,2022-12-01
PIP001677,2227.41,130.15,39582.96,2020-10-27
PIP001263,1856.6,89.89,46564.28,2018-12-29
REF002729,3411.99,20.49,28290.62,2023-11-14
WEL002363,3269.75,170.15,47595.84,2018-12-28
WEL000779,1385.68,162.9,47175.62,2021-03-31
PIP002733,4517.33,86.08,25812.22,2019-11-10
WEL000449,413.91,141.08,24026.47,2022-06-23
REF002533,3165.83,104.12,43308.14,2020-02-21
WEL001997,4634.65,139.49,6249.73,2020-09-28
REF000176,4997.85,30.56,44268.26,2021-09-16
WEL002091,3978.11,153.1,41767.32,2018-10-07
WEL000648,410.0,133.21,34743.52,2021-08-26
WEL002275,2806.11,59.28,3139.84,2018-10-05
REF000545,1417.12,57.89,36187.88,2022-02-13
REF002172,3893.02,125.45,20538.4,2018-03-13
PIP000489,2791.94,153.57,14037.62,2018-11-29
PIP002648,2256.5,29.22,25600.58,2020-03-13
PIP001437,2505.81,8.23,37102.91,2019-12-12
PIP001093,3825.86,174.55,49758.65,2023-01-01
REF000077,4521.08,6.49,31662.66,2019-08-13
PIP001797,2620.6,188.44,49100.26,2018-12-23
PIP001750,3874.48,131.75,43275.37,2018-08-23
REF002611,2168.43,189.73,5388.77,2023-09-22
WEL000438,3019.55,72.72,20735.74,2021-09-09
PIP000974,1695.63,81.77,4668.65,2022-05-01
PIP000954,4530.43,100.46,27943.09,2024-10-20
REF001815,3389.69,178.74,26743.43,2018-12-13
REF001159,588.24,128.51,594.59,2021-08-15
PIP002494,4701.51,0.19,36606.64,2023-03-29
PIP002708,3628.07,113.15,16789.2,2021-09-04
PIP000292,95.01,95.63,40957.24,2018-08-17
REF000577,4765.32,77.84,30928.87,2021-04-25
REF001084,2672.23,106.86,13929.2,2018-05-01
WEL002936,303.36,88.01,25311.75,2021-04-20
PIP001317,4617.14,176.41,16798.59,2024-04-02
PIP001160,1417.61,91.39,1907.59,2018-01-27
PIP001822,421.88,87.54,24450.93,2021-08-25
REF002225,2690.19,1.66,13849.55,2020-06-15
PIP001269,1117.98,2.39,48373.86,2024-05-31
PIP001709,4861.44,182.8,28387.83,2022-05-31
WEL001721,3382.58,94.74,4469.0,2024-07-07
WEL000265,3238.55,94.93,14557.5,2018-01-10
WEL000015,594.54,32.21,34957.2,2020-01-28
PIP002278,2155.87,168.26,21953.22,2018-10-22
REF001104,3730.56,171.17,16071.56,2020-12-30
REF000993,2820.94,93.89,49359.11,2021-01-06
WEL002041,2193.98,175.55,11995.22,2019-07-10
PIP000615,282.75,63.42,42710.13,2020-04-10
PIP002604,4663.35,64.13,29632.89,2018-08-16
WEL000611,3878.05,115.22,32434.33,2021-10-29
REF001314,2437.41,66.36,33559.8,2019-09-27
PIP001580,838.7,8.14,2143.49,2021-01-18
PIP000244,3233.25,7.67,18951.14,2021-11-11
REF001356,4769.92,80.55,32513.55,2019-08-30
PIP001350,4330.17,86.47,10085.86,2021-11-09
PIP002232,2708.17,124.65,11996.38,2019-12-18
PIP001787,4283.75,77.0,30926.9,2020-02-02
PIP002016,189.94,2.18,27758.8,2020-01-18
REF002681,4342.64,187.69,13903.1,2022-04-11
REF001166,4604.64,38.06,41282.56,2019-10-17
PIP000915,506.2,2.81,8366.43,2024-12-07
WEL002692,1318.28,175.58,11736.57,2018-12-26
WEL002171,4369.13,41.17,39909.78,2018-05-10
PIP000247,3009.32,120.02,26170.34,2021-08-11
PIP001195,2022.81,10.71,27255.64,2020-12-27
PIP000758,4988.71,117.33,2291.42,2024-12-12
PIP002246,808.6,167.09,47121.52,2018-08-18
WEL002222,2518.36,105.64,26496.59,2019-03-24
REF002007,3335.9,134.09,24618.69,2023-07-23
REF000917,3488.53,92.59,4705.82,2023-11-07
PIP000381,1067.13,169.39,1447.41,2019-04-21
PIP000355,2742.6,150.79,20581.86,2024-06-23
WEL000193,3245.27,61.85,28076.77,2019-09-10
REF001067,4595.47,95.31,10341.73,2021-10-22
WEL000317,2927.96,73.25,40240.16,2019-09-09
WEL002660,4711.82,76.06,16721.42,2023-12-17
PIP001470,1927.31,62.27,25369.24,2023-02-14
WEL002338,2034.87,35.95,939.65,2019-07-23
REF002182,1270.7,181.41,37673.96,2023-04-26
REF001217,4338.48,164.64,2367.44,2021-02-22
WEL002278,3811.09,90.14,30302.67,2019-11-11
REF000022,2494.27,78.19,15368.56,2022-12-15
WEL001549,1415.86,139.64,33367.31,2018-10-23
WEL002084,2811.33,131.58,31559.32,2023-11-19
REF000638,490.71,81.39,29263.72,2019-05-06
WEL001807,2487.24,14.47,3555.18,2018-12-11
WEL002550,1968.47,127.38,10668.35,2024-07-21
PIP000143,4878.96,59.28,44975.96,2019-06-20
WEL001166,2833.2,125.55,31131.38,2023-09-03
WEL000491,3618.78,124.78,10137.37,2021-04-10
PIP000273,2288.59,106.05,5584.36,2023-03-19
REF000140,2208.38,137.7,20532.42,2018-07-17
PIP001115,1018.03,112.97,12519.05,2023-05-12
WEL001580,3151.94,19.96,28190.32,2023-09-12
PIP001885,1218.77,129.84,35050.41,2021-08-12
PIP000421,2576.64,103.66,20106.14,2023-11-14
WEL001941,1649.96,100.41,21906.52,2018-03-14
WEL002185,2868.79,55.13,6069.68,2023-11-25
PIP000008,3052.16,164.82,5114.32,2021-04-21
WEL001258,1496.66,94.0,34960.01,2018-05-19
PIP000091,473.77,105.82,27025.53,2021-06-12
PIP002839,2308.4,147.23,2782.48,2024-05-03
WEL001590,1381.85,175.98,30498.19,2022-08-02
REF001051,4299.99,102.01,41619.43,2020-04-10
WEL002700,1215.75,61.14,8136.42,2024-05-07
PIP001477,4607.68,183.11,6747.49,2020-07-18
PIP001095,558.15,32.78,44662.89,2021-11-18
PIP002080,2866.95,57.13,40951.34,2021-07-16
PIP002467,2615.57,126.91,47679.62,2023-08-25
PIP002206,3742.47,187.54,42268.95,2023-02-26
PIP000480,3301.21,156.69,48780.52,2020-05-05
PIP001609,2651.26,183.4,42912.48,2024-02-19
WEL002947,4780.55,136.66,10559.83,2024-07-12
PIP001697,3772.25,79.09,27885.76,2019-01-13
PIP000998,3944.03,62.1,43030.46,2022-06-21
PIP000560,188.36,81.52,19619.25,2020-01-27
PIP002262,2276.51,127.38,14990.16,2021-04-03
PIP000216,4334.59,192.28,26976.08,2018-02-20
REF002761,64.78,43.36,15567.93,2022-10-02
WEL001393,235.49,193.83,6118.01,2020-04-16
PIP000860,3363.16,43.33,37492.17,2020-07-11
WEL000871,1112.07,123.88,13208.34,2024-03-04
REF002491,3262.53,195.36,45575.98,2021-08-12
PIP002956,4832.37,106.55,19845.58,2021-03-23
PIP000949,719.93,132.07,30591.42,2018-07-26
WEL000319,623.72,40.84,22087.89,2019-11-05
WEL001027,1614.43,148.89,28310.8,2019-05-24
WEL001232,1712.81,139.39,49287.13,2018-03-05
REF000420,4592.33,117.49,40582.41,2021-10-04
PIP001432,153.3,3.95,24582.08,2024-11-18
REF001282,2984.9,15.46,37877.16,2022-01-31
WEL002220,2107.89,154.91,24886.44,2019-01-31
REF001094,879.9,119.5,29888.0,2022-10-17
REF001883,2130.1,50.85,18131.84,2023-07-15
REF000540,1690.44,11.29,2028.04,2018-08-18
WEL002299,4883.56,14.88,33965.85,2024-06-26
REF002292,1877.82,108.42,7328.91,2021-10-04
WEL000528,52.69,40.17,14166.2,2023-04-08
PIP002384,47.17,108.88,21850.01,2019-01-17
PIP000227,1557.38,0.38,49087.34,2023-10-06
REF000069,1148.93,80.99,812.61,2020-04-24
REF000477,1170.51,71.31,37157.4,2023-01-15
PIP001574,3954.26,150.57,29095.16,2018-08-21
PIP002268,1880.79,111.34,44707.99,2024-12-20
REF000688,4986.64,143.13,5147.45,2021-06-19
REF002006,1338.58,103.23,373.49,2024-12-25
PIP002070,4501.98,170.19,46554.21,2022-11-24
PIP001133,615.73,61.14,44920.72,2020-10-02
REF001626,2004.28,44.28,4722.63,2020-08-02
WEL000164,3714.62,46.2,3787.1,2022-07-27
REF000573,4168.73,138.55,11708.93,2023-05-25
PIP000737,4961.95,62.97,36686.15,2020-02-17
REF002395,677.52,143.35,12276.95,2018-06-08
REF000849,3572.93,52.63,34132.47,2021-09-16
REF002094,2712.61,112.96,44536.14,2018-11-11
REF001921,2275.32,163.34,26474.45,2023-07-14
PIP000304,4058.67,41.88,28618.47,2021-09-29
REF000210,3892.52,125.22,46246.42,2019-07-10
WEL000729,2385.87,1.42,16064.59,2019-10-24
PIP001853,4234.25,143.29,6414.18,2019-01-30
WEL002057,3153.84,160.69,49333.37,2023-02-26
REF000131,3787.68,152.49,16372.18,2022-08-09
PIP000062,1738.52,158.49,37780.5,2019-07-28
PIP002803,3742.32,16.29,12152.5,2021-09-23
PIP000482,3227.53,74.46,6669.27,2024-01-15
WEL002728,2662.99,36.67,38700.1,2024-06-16
PIP002980,2176.59,128.36,12004.95,2021-10-13
WEL000631,2817.62,62.45,24898.38,2023-08-03
PIP002741,2083.0,65.66,20166.29,2023-02-10
WEL001908,172.67,77.37,19279.6,2024-11-12
WEL002014,456.32,67.33,30443.8,2024-08-25
REF000370,1012.94,131.65,40516.25,2023-06-22
WEL000157,14.09,146.55,45082.55,2019-10-03
WEL001208,3345.88,189.26,11354.27,2023-06-19
PIP000560,3046.31,8.0,27768.24,2022-11-28
REF002212,3530.81,113.08,41117.89,2021-11-16
REF000207,3230.3,147.93,45993.93,2023-10-25
REF002719,2439.97,163.85,40285.61,2019-12-29
PIP002204,4788.04,9.59,12136.47,2021-03-17
WEL001786,4630.31,139.91,38326.1,2024-04-04
WEL002118,4330.79,164.54,34232.77,2020-07-18
WEL001638,77.4,90.93,13413.25,2022-05-10
PIP000730,4005.4,68.12,8817.62,2020-09-17
WEL001772,3806.51,146.7,22877.14,2020-09-06
PIP002840,4399.35,175.78,43563.19,2022-01-22
REF001398,2408.03,145.95,19488.74,2022-10-19
REF001025,3158.09,129.25,15590.47,2024-12-24
REF002983,84.28,188.96,47079.44,2020-12-31
PIP002103,4009.04,163.66,10888.55,2019-07-20
PIP001353,3615.74,45.38,19449.66,2022-03-05
PIP002051,2785.38,166.19,33752.15,2021-10-17
WEL002923,801.03,115.61,9191.14,2021-01-19
PIP002411,4932.1,12.03,37544.23,2023-01-31
PIP001888,4872.36,163.33,33646.82,2022-09-30
WEL002952,2559.18,137.82,26774.9,2022-10-05
WEL002202,2692.59,50.56,19589.74,2023-05-13
WEL001497,2963.37,38.25,23702.0,2024-09-02
WEL001061,1164.35,55.56,24011.13,2020-11-15
PIP001148,2391.76,77.07,42637.39,2022-07-29
WEL000235,4109.77,114.94,31611.8,2020-07-10
REF000874,1415.66,89.24,47016.56,2019-10-21
WEL002605,2741.94,119.77,8562.34,2024-11-30
WEL002890,4680.56,25.63,38721.66,2023-02-21
WEL001348,3699.69,189.87,36361.73,2022-04-11
WEL000171,4204.07,50.97,45909.81,2020-08-30
WEL000628,4526.03,181.92,38687.45,2021-05-21
WEL001558,4253.72,65.66,8068.55,2019-02-17
REF002684,170.13,160.89,19149.93,2024-08-27
WEL001111,4551.86,190.43,5533.91,2022-08-07
WEL001593,4737.15,119.47,13994.88,2019-10-05
WEL002388,2368.61,186.06,30401.6,2022-03-12
WEL001772,953.31,120.62,11824.6,2020-08-04
REF000064,724.97,70.54,22158.08,2021-04-13
WEL002478,2604.77,2.14,32869.98,2021-03-08
PIP000093,2326.09,104.93,26441.03,2024-11-16
WEL002939,4918.49,148.21,6735.19,2020-03-19
WEL002528,1547.97,129.2,19246.78,2018-12-17
WEL001737,4746.32,45.49,15526.74,2024-12-13
PIP000114,560.23,53.61,7284.85,2022-05-02
PIP001996,1173.67,74.27,46013.52,2018-09-07
PIP002806,4093.37,81.42,11488.44,2024-11-28
WEL002256,2140.96,44.58,39866.64,2018-11-22
WEL001294,3640.78,47.15,6616.0,2024-12-01
REF000146,3454.12,84.09,9948.77,2023-01-16
PIP001952,4670.79,110.53,26529.45,2018-04-01
REF001559,785.09,149.59,48166.18,2018-12-27
REF002133,4257.97,186.27,41144.29,2020-03-14
REF002071,203.42,148.91,36537.31,2024-12-20
REF000330,229.55,15.59,28275.76,2024-10-28
PIP000344,4050.52,54.37,4453.16,2020-08-14
REF002283,699.79,59.91,23832.7,2024-07-05
REF000317,113.48,31.33,33298.7,2023-01-17
PIP002590,2250.65,56.12,43469.94,2018-08-16
REF000415,2919.42,59.48,9454.47,2021-02-19
REF002992,1258.13,190.85,47709.68,2021-12-13
WEL000294,4429.57,87.78,44896.67,2023-02-25
WEL000815,2566.85,186.32,3639.66,2021-03-26
WEL000567,357.27,79.33,10377.45,2018-06-08
REF002881,4941.08,149.63,28502.2,2022-11-22
WEL000609,4217.17,14.83,24513.8,2023-09-22
REF001465,1207.85,46.51,17158.83,2023-12-24
PIP001623,2425.82,195.65,7660.14,2023-09-05
PIP000038,700.48,83.85,25382.8,2022-06-12
PIP002535,640.19,174.75,4083.6,2024-04-28
REF002153,1439.16,90.06,23037.25,2023-10-20
PIP002018,2260.11,167.24,14046.83,2022-07-07
PIP001842,1875.52,129.55,22421.05,2023-08-22
REF002870,1578.1,93.15,9036.21,2020-12-30
PIP002616,4790.33,80.82,2982.09,2024-12-26
PIP000697,4726.82,19.51,1977.78,2018-12-14
PIP000768,2015.38,123.9,12369.6,2018-12-09
WEL001543,1351.96,182.04,34360.69,2023-07-03
WEL002524,1688.91,64.79,18074.66,2023-02-02
WEL000122,3244.23,62.9,12832.71,2020-03-20
REF002853,2412.94,153.83,3457.85,2018-03-09
WEL000926,941.4,34.86,16237.87,2020-06-29
PIP002644,2054.25,186.15,14796.16,2023-06-08
REF001816,4743.07,106.32,22248.49,2018-04-18
WEL002809,42.94,174.4,27389.32,2023-08-06
WEL002260,797.37,134.22,31797.16,2023-05-06
REF002405,2053.38,44.11,601.07,2023-11-08
REF002394,4924.85,23.36,11372.93,2019-08-02
PIP002369,369.47,101.09,8127.26,2024-03-18
PIP002513,3403.72,60.53,44226.36,2023-12-07
PIP001452,2191.03,104.12,39649.83,2024-05-19
REF000991,120.78,52.86,15711.76,2019-01-20
WEL000338,4005.95,68.23,10104.56,2020-02-27
REF001714,846.18,126.01,34757.1,2022-07-20
WEL000541,348.86,140.22,35213.12,2022-12-31
REF000341,1773.56,130.42,47212.39,2022-07-07
WEL002131,1643.02,26.22,17328.64,2024-04-10
PIP000963,3192.32,90.79,21341.34,2018-01-05
PIP001121,319.45,82.49,31532.72,2020-07-25
PIP002702,3854.03,50.45,13141.22,2022-05-03
WEL002469,4336.62,14.2,2526.38,2023-06-18
WEL001364,3003.97,151.36,35090.3,2023-11-15
WEL001391,1154.05,63.27,39522.6,2024-04-15
REF001452,697.3,4.04,21354.21,2019-03-20
REF000935,4268.74,64.18,42883.25,2024-06-30
WEL000660,2094.68,119.01,1851.44,2021-09-28
WEL002151,2589.23,193.54,7994.29,2019-01-30
WEL002617,2667.79,33.65,47503.29,2022-01-19
REF000175,574.82,106.71,27261.59,2024-10-30
REF000035,4068.76,34.0,49718.71,2018-01-08
PIP000868,1841.66,174.11,48821.54,2024-11-01
WEL002358,2594.44,126.73,34126.7,2022-11-16
REF002418,4521.94,32.14,32470.47,2023-04-26
REF001850,1950.6,64.38,23571.19,2024-07-21
REF000248,3437.84,76.88,34568.69,2021-07-28
REF000328,3717.97,107.96,41523.42,2021-10-27
PIP000534,1715.69,138.81,31833.11,2018-03-31
REF000747,859.73,8.69,40011.61,2020-04-28
WEL001417,920.6,106.81,32416.36,2022-11-29
REF002843,170.66,73.54,13622.26,2020-02-22
WEL002085,4110.79,30.12,35175.95,2022-02-15
WEL000710,793.76,108.09,33110.83,2018-07-01
PIP002141,2095.29,149.77,40074.6,2021-02-26
WEL002138,1313.34,127.72,36086.7,2019-11-25
PIP000149,3239.31,77.13,27760.08,2023-05-13
WEL001425,2747.6,168.94,34991.7,2018-11-25
REF000296,1267.6,47.56,1563.7,2022-03-08
REF001787,2557.84,53.12,17203.06,2018-10-12
REF002747,4858.11,64.85,3633.24,2019-05-05
WEL002088,3881.65,60.96,49172.03,2018-10-31
PIP000389,1508.34,172.72,32430.11,2022-02-02
WEL002587,2676.67,59.14,48242.47,2021-03-01
PIP000208,1739.26,190.05,49460.63,2019-08-28
REF000828,3698.81,72.55,20429.48,2022-11-26
REF000181,4631.57,146.3,32125.63,2018-05-26
WEL002458,2410.35,162.11,13904.73,2023-03-10
REF000723,789.53,77.08,49715.23,2019-08-01
REF002363,2857.42,109.06,7537.93,2020-02-10
PIP000771,721.72,177.8,2212.17,2024-02-22
REF002654,1305.43,95.47,20304.86,2023-04-06
REF002788,3684.06,115.76,24385.4,2023-01-11
REF001260,31.09,21.27,32509.72,2021-09-09
REF000661,2493.56,133.06,40237.79,2019-09-01
WEL001671,2353.41,72.13,14605.42,2018-06-20
WEL002780,1597.94,51.67,46401.6,2023-04-10
WEL000036,4305.41,111.07,21274.37,2024-01-22
WEL002048,4360.78,30.05,48946.65,2024-07-23
WEL000402,4777.82,138.49,44879.28,2019-10-02
PIP002081,4611.02,5.74,24872.21,2019-04-09
PIP000476,44.4,66.27,18781.08,2021-03-31
PIP001593,831.68,30.04,8791.38,2020-02-04
REF000498,895.51,62.77,46173.81,2020-07-06
WEL001714,4757.28,52.61,14514.31,2021-07-24
WEL001145,2085.53,162.66,1369.1,2022-03-22
REF002657,618.56,5.63,25204.9,2019-06-23
PIP000753,3191.14,88.99,20390.26,2019-12-22
WEL000359,4086.29,82.05,31191.5,2022-05-29
WEL000106,3889.35,24.62,29395.12,2020-11-22
REF000174,2330.21,175.14,39865.58,2019-11-28
PIP001899,397.88,61.24,19431.93,2023-11-12
WEL000346,4905.7,118.65,45070.84,2018-08-28
WEL002537,3781.88,150.46,46931.33,2023-10-25
WEL001185,1018.77,91.76,13926.55,2018-11-09
WEL002744,487.97,163.22,44882.16,2018-07-19
REF001448,1347.2,72.23,26182.67,2024-03-28
REF001845,3744.24,86.91,37165.46,2021-09-18
WEL002717,451.44,111.51,14397.63,2020-11-10
PIP002804,4881.77,108.44,48974.38,2023-03-07
PIP002501,1668.01,19.18,39111.89,2023-03-01
WEL001593,335.59,191.66,6358.87,2020-07-21
WEL002067,3504.27,175.99,8037.56,2021-11-05
WEL000182,4723.06,55.28,30528.63,2018-10-02
PIP001442,3675.79,24.86,12206.75,2023-08-29
PIP000998,508.21,169.7,36917.7,2019-10-15
WEL001688,4578.38,116.0,5833.06,2018-04-21
WEL002467,1930.86,86.33,32108.1,2023-02-12
WEL000077,1573.64,49.89,33957.25,2023-06-15
WEL000816,203.72,13.45,48929.79,2022-10-12
REF002555,461.65,167.34,21485.09,2019-05-18
REF002777,766.81,165.56,18251.53,2021-09-14
WEL001687,2332.15,52.59,39936.08,2020-08-16
REF000699,1809.82,198.27,14330.09,2023-09-12
WEL001894,1836.02,126.39,31441.57,2022-12-23
PIP002674,2820.98,83.03,43511.16,2022-01-01
REF002647,4314.29,30.19,14811.81,2021-02-02
PIP001081,1184.07,194.06,36942.39,2020-07-21
WEL002443,3047.49,84.24,45100.15,2019-03-15
WEL001513,2942.33,57.81,2894.54,2020-11-13
REF001581,2660.41,66.67,35953.74,2024-05-14
PIP000462,4523.41,158.7,18853.48,2019-04-22
WEL001855,1504.2,32.65,47969.31,2024-11-12
PIP001159,1554.13,122.11,23191.22,2020-01-21
REF002034,2981.18,57.86,21739.77,2018-03-20
WEL001235,110.01,99.27,47183.58,2021-06-20
PIP001918,2967.27,65.51,9063.35,2018-11-02
PIP000556,37.02,132.02,35092.94,2018-07-25
PIP000983,4505.11,172.53,7481.19,2022-03-23
PIP002841,3186.58,117.65,561.23,2023-08-17
PIP000215,737.4,12.28,42038.8,2021-06-16
REF002733,4345.07,185.42,2518.15,2019-07-03
REF002279,1637.98,118.66,3683.87,2020-03-22
PIP002695,2505.43,123.12,4882.48,2020-03-22
PIP001457,4452.43,2.98,36914.75,2022-04-28
PIP000697,1793.06,199.81,48965.29,2018-04-30
REF000494,2460.69,34.19,17382.61,2023-06-29
REF001392,3567.96,37.66,19813.37,2019-11-26
REF002229,3853.06,17.69,18684.21,2020-10-02
PIP002417,3388.77,180.56,38906.16,2021-04-09
PIP002082,4417.4,38.58,41733.96,2018-12-23
PIP001118,837.5,165.63,20324.55,2020-12-26
PIP000754,2657.31,136.47,11345.15,2024-05-02
PIP002754,2991.29,183.84,7389.24,2018-04-29
PIP001551,1436.24,47.56,35019.49,2019-11-26
PIP000078,2357.14,189.52,32912.75,2022-04-08
WEL001132,1166.19,95.05,11477.41,2019-09-12
PIP000544,1699.91,0.92,4629.56,2024-03-20
WEL000570,875.53,47.65,44398.1,2024-06-20
PIP000654,2313.1,178.26,30972.28,2020-12-15
PIP000786,4390.92,98.66,12874.94,2018-08-11
PIP000139,1643.65,159.69,45524.09,2019-03-26
WEL001441,1390.45,44.36,11141.64,2024-12-13
REF000788,4593.7,83.6,37507.44,2023-02-15
WEL001852,2489.37,99.96,39984.62,2018-07-13
REF002309,1231.96,40.74,28626.63,2021-11-20
WEL000579,2611.03,139.84,44589.05,2023-02-10
PIP001324,4077.7,190.72,37375.24,2020-08-08
WEL000369,1012.51,76.54,11597.93,2023-09-10
PIP000337,1904.95,192.33,38176.09,2019-07-19
REF001243,2492.83,143.99,41268.53,2019-03-19
REF000777,1813.83,146.51,35892.19,2018-04-17
PIP002476,2995.67,16.25,6463.8,2021-03-29
WEL000966,4041.12,76.89,31223.43,2024-09-20
REF000317,1434.38,61.16,4638.39,2020-04-27
REF001725,3170.12,155.31,15707.75,2022-06-09
WEL000714,3923.76,139.81,4475.51,2023-09-12
REF000234,1334.48,25.05,10366.17,2023-09-17
PIP001755,3452.46,189.36,9500.24,2024-04-28
PIP002162,1109.09,67.5,26184.31,2018-12-13
PIP002613,921.78,14.9,28278.53,2024-05-16
PIP000990,2385.86,180.46,33082.59,2018-10-22
WEL000194,2800.46,36.69,30234.17,2019-04-15
REF000647,2946.89,98.73,45574.8,2024-12-03
REF001521,2213.6,110.92,22018.25,2023-04-08
PIP002624,3339.32,48.46,35300.8,2018-05-18
WEL001987,4314.28,195.84,38637.08,2022-07-22
WEL001288,600.39,41.71,22481.98,2019-04-09
PIP001638,755.03,54.65,30375.63,2024-03-28
REF001996,1370.77,62.2,5095.5,2023-08-16
WEL002688,3107.98,165.44,40682.97,2020-06-01
WEL001250,3413.31,60.69,21523.57,2022-01-06
WEL001549,4988.5,63.15,40753.71,2020-04-12
REF002693,1198.13,43.67,2601.35,2023-05-23
WEL000572,3660.78,153.91,11874.96,2024-11-11
PIP002755,98.94,54.2,40236.12,2023-06-08
WEL001660,1451.34,103.35,7298.34,2021-11-11
REF002531,1533.33,64.88,10837.49,2021-12-26
REF002037,3791.88,82.59,10986.92,2018-12-28
PIP000378,1029.34,140.13,13017.15,2021-11-17
WEL001101,2269.08,138.02,2303.6,2018-03-27
REF002145,3121.67,9.12,20121.59,2022-06-27
REF001523,2768.02,105.18,26525.37,2021-04-21
REF001577,3536.73,176.47,45919.02,2022-07-14
REF001189,4261.77,163.55,27432.93,2022-02-25
PIP002943,2680.03,171.19,24910.97,2022-04-21
WEL000395,2949.01,75.97,46299.65,2021-08-22
REF002428,4521.74,4.21,43826.83,2022-03-30
PIP000644,1830.05,49.45,19535.95,2022-08-17
REF000113,450.79,38.17,45505.38,2023-10-08
REF001341,2147.63,95.05,38319.19,2023-05-19
WEL002806,2282.44,61.32,4603.02,2021-10-13
WEL001921,2494.7,177.85,19296.67,2023-10-13
REF001335,4411.69,177.26,28541.84,2022-06-11
WEL000790,1586.31,165.51,11603.91,2021-12-11
WEL001729,2364.3,99.95,5441.15,2019-02-03
REF002270,1040.15,106.67,11514.33,2018-04-13
PIP001088,4649.01,175.31,41681.87,2024-11-29
PIP000080,3363.46,24.91,36612.56,2024-06-08
REF001678,1300.68,111.24,45526.76,2020-07-09
REF000496,2953.69,12.73,13934.76,2022-11-01
PIP000670,1393.37,188.3,8332.59,2023-06-17
WEL000463,2085.39,54.14,35892.89,2024-06-24
PIP002366,3271.98,135.69,25487.65,2021-11-11
PIP000210,1962.43,65.83,4952.92,2020-11-30
PIP001631,1234.13,74.31,27564.26,2024-02-10
PIP001791,278.86,89.57,45742.12,2022-07-18
WEL000761,2265.14,28.15,47485.84,2022-02-15
WEL000839,4606.1,61.36,20636.3,2019-12-01
REF002298,4119.32,26.84,39701.18,2019-08-23
REF002699,2246.7,52.35,38431.96,2018-02-08
WEL001313,3686.8,140.5,2717.41,2023-12-19
WEL002766,1336.86,65.46,28023.04,2021-03-11
PIP002725,544.92,165.06,34471.38,2020-08-27
WEL000123,1498.43,54.02,10643.63,2022-03-25
WEL000696,1744.94,188.37,35544.31,2024-01-25
PIP000934,2681.83,113.04,22325.77,2023-12-02
REF000902,3604.98,87.4,18026.78,2019-03-15
PIP001951,4928.55,22.67,6310.53,2019-10-26
REF000467,4591.47,162.21,43336.12,2021-10-27
WEL000204,4554.85,60.42,47053.23,2022-07-28
REF002154,82.43,105.78,9402.24,2023-05-13
WEL002278,1921.0,14.24,7643.85,2019-08-23
WEL000819,1645.97,168.21,10538.85,2024-08-14
PIP002580,4738.6,75.19,13055.42,2018-05-22
PIP000331,4781.59,197.35,1417.7,2024-04-13
WEL002194,1661.51,197.11,22945.07,2021-06-15
PIP002080,2606.08,1.03,34926.05,2023-06-07
WEL001559,392.61,102.82,33921.52,2021-12-16
REF002860,1378.83,22.87,19213.9,2021-04-04
WEL000456,3244.9,131.01,35788.81,2019-05-04
WEL002028,3478.81,81.93,17491.39,2024-12-10
REF000242,3192.92,13.41,36453.9,2019-12-27
PIP000157,1554.31,8.59,30087.99,2022-03-16
WEL001531,4443.88,47.26,47101.66,2020-08-21
WEL000399,1451.63,4.2,17452.42,2023-02-12
WEL002507,170.99,154.8,381.93,2022-11-22
PIP000006,1634.06,15.21,29417.5,2023-05-24
REF002774,4633.64,79.38,45624.7,2024-08-23
WEL002140,2708.44,161.41,20891.7,2023-12-24
PIP002985,336.17,81.57,42366.32,2018-01-22
REF000081,501.88,181.42,36433.51,2019-04-22
PIP001358,4614.49,74.54,30177.64,2024-08-31
REF002751,2662.05,48.23,10554.87,2024-11-24
REF002863,2539.79,169.59,44660.67,2023-05-12
WEL002586,4259.68,181.82,27084.9,2020-01-10
PIP002376,3607.33,64.61,47298.31,2018-05-17
PIP002380,2136.27,178.25,5225.98,2018-04-11
WEL001151,813.24,172.97,21076.5,2019-01-01
REF000993,4391.03,14.3,9987.18,2024-03-19
PIP000832,174.87,8.41,10833.99,2023-10-29
WEL001403,64.86,101.13,39672.46,2021-02-26
WEL001962,1235.09,58.88,34239.87,2022-04-12
REF000069,25.18,98.52,45149.95,2024-08-29
